nct_id,intervention_type,intervention_name
NCT07548983,OTHER,Survey Administration
NCT07548983,DRUG,Tacrolimus
NCT06934382,BIOLOGICAL,Allogeneic anti-CD7 CAR-T cells (BEAM-201)
NCT06566742,DRUG,Olutasidenib
NCT03898596,DIAGNOSTIC_TEST,ECG
NCT06928662,DRUG,Decitabine
NCT06928662,PROCEDURE,Bone Marrow Aspiration
NCT06928662,PROCEDURE,Bone Marrow Biopsy
NCT06928662,PROCEDURE,Chest Radiography
NCT06928662,DRUG,Cytarabine
NCT06928662,PROCEDURE,Echocardiography Test
NCT06928662,BIOLOGICAL,Filgrastim
NCT06928662,DRUG,Fludarabine
NCT06928662,PROCEDURE,Hematopoietic Cell Transplantation
NCT06928662,DRUG,Idarubicin
NCT06928662,PROCEDURE,Multigated Acquisition Scan
NCT06928662,PROCEDURE,Pheresis
NCT06928662,RADIATION,Total-Body Irradiation
NCT06928662,PROCEDURE,Biospecimen Collection
NCT07392242,DRUG,Ivosidenib
NCT07392242,DRUG,Azacitidine
NCT07392242,DRUG,Venetoclax
NCT06810791,DRUG,HVA
NCT06810791,DRUG,VA
NCT06810791,DRUG,Standard Chemotherapy
NCT07586618,DRUG,4A10
NCT06815003,PROCEDURE,Allogeneic Hematopoietic Stem Cell Transplantation
NCT06815003,PROCEDURE,Biospecimen Collection
NCT06815003,PROCEDURE,Bone Marrow Biopsy
NCT06815003,PROCEDURE,Computed Tomography
NCT06815003,DRUG,Cyclophosphamide
NCT06815003,PROCEDURE,Echocardiography
NCT06815003,DRUG,Fludarabine
NCT06815003,DRUG,Melphalan
NCT06815003,PROCEDURE,Multigated Acquisition Scan
NCT06815003,OTHER,Questionnaire Administration
NCT06815003,DRUG,Tacrolimus
NCT06815003,BIOLOGICAL,Vedolizumab
NCT06034561,DRUG,Bortezomib
NCT04881240,BIOLOGICAL,CD19-CAR(Mem) T-cells
NCT04881240,DRUG,Cyclophosphamide
NCT04881240,DRUG,Fludarabine
NCT04881240,DRUG,Mesna
NCT04881240,DEVICE,CliniMACS
NCT04881240,PROCEDURE,Leukapheresis
NCT06257394,DRUG,Dasatinib(Sprycel) arm
NCT06257394,DRUG,Non-Dasatinib(Sprycel) arm
NCT07218341,DRUG,Pirtobrutinib
NCT07218341,DRUG,Idelalisib
NCT06633354,BIOLOGICAL,CD5 CAR T-cells
NCT03125642,DRUG,Etoposide
NCT03125642,DRUG,BCNU
NCT03125642,DRUG,AraC
NCT03125642,DRUG,Melphalan
NCT03125642,PROCEDURE,Peripheral blood stem cell transplantation
NCT03125642,BIOLOGICAL,G-CSF
NCT03125642,DRUG,Cyclophosphamide
NCT03125642,RADIATION,Total Body Irradiation
NCT07061951,PROCEDURE,Biospecimen Collection
NCT07061951,PROCEDURE,Bone Marrow Biopsy
NCT07061951,PROCEDURE,Computed Tomography
NCT07061951,PROCEDURE,Echocardiography Test
NCT07061951,DRUG,Mirdametinib
NCT06492707,BIOLOGICAL,Decoy-resistant interleukin-18
NCT06492707,PROCEDURE,Biospecimen Collection
NCT06492707,PROCEDURE,Bone Marrow Aspiration
NCT07011004,BIOLOGICAL,Cytokine Induced Memory-Like Natural Killer Cells
NCT07011004,BIOLOGICAL,Atezolizumb
NCT07011004,BIOLOGICAL,CIML-NK cell therapy
NCT03986034,DRUG,During Venetoclax
NCT05995041,BIOLOGICAL,"CLL-1, CD33, CD38 and/or CD123-specific universal CAR- T cells"
NCT04168502,DRUG,Gemtuzumab Ozogamicin
NCT05304377,DRUG,ELVN-001
NCT07295951,DRUG,14C-bleximenib
NCT07295951,DRUG,bleximenib
NCT01949129,DRUG,VP16
NCT01949129,RADIATION,TBI
NCT01949129,DRUG,Thiotepa
NCT01949129,DRUG,Treosulfan
NCT01949129,DRUG,Fludarabine
NCT01949129,DRUG,Busulfan
NCT01949129,DRUG,ATG Thymoglobulin
NCT01949129,DRUG,Cyclophosphamide
NCT01949129,DRUG,Grafalon
NCT06943872,DRUG,Sonrotoclax
NCT06943872,DRUG,Obinutuzumab
NCT06943872,DRUG,Rituximab
NCT06943872,DRUG,Venetoclax
NCT05926063,OTHER,Comparison short vs extended EBAT treatment group
NCT03326921,BIOLOGICAL,CD8+ and CD4+ Donor Memory T-cells-expressing HA1-Specific TCR
NCT03326921,PROCEDURE,Bone Marrow Aspiration
NCT03326921,PROCEDURE,Biospecimen Collection
NCT07221500,DRUG,NX-5948
NCT07454226,DRUG,Olverembatinib
NCT07454226,DRUG,Gecacitinib
NCT07454226,DRUG,Venetoclax
NCT07454226,DRUG,Chemotherapy Regimen
NCT07454226,DRUG,Blinatumomab
NCT07454226,PROCEDURE,CAR-T Cell Therapy
NCT07454226,PROCEDURE,Allogeneic HSCT
NCT06517017,DRUG,Isatuximab
NCT04988555,DRUG,Enzomenib
NCT04988555,DRUG,azoles
NCT04988555,DRUG,Venetoclax
NCT04988555,DRUG,Gilteritinib
NCT04988555,DRUG,Azacitidine (AZA)
NCT04988555,DRUG,Intensive chemotherapy with 7 + 3
NCT06419634,DRUG,BMS-986497
NCT06419634,DRUG,Azacitidine
NCT06419634,DRUG,Venetoclax
NCT06778187,DRUG,Oral arsenic trioxide
NCT04065399,DRUG,revumenib
NCT04065399,DRUG,cobicistat
NCT05807932,DRUG,Venetoclax
NCT05807932,DRUG,Amsacrine
NCT05807932,DRUG,Ara-C
NCT05807932,DRUG,Tacrolimus
NCT05807932,DRUG,Mycophenolate Mofetil
NCT05544019,DRUG,SGR-1505
NCT06102330,OTHER,HomeVENT decision support tool
NCT06084819,DRUG,Azacytidine;Cytarabine;Aclacinomycin;Chidamide;Venetoclax;Granulocyte colony-stimulating factor
NCT06084819,DRUG,Best-Available Therapy(BAT) Regimen
NCT03816319,PROCEDURE,Biospecimen Collection
NCT03816319,PROCEDURE,Bone Marrow Aspiration
NCT03816319,PROCEDURE,Bone Marrow Biopsy
NCT03816319,PROCEDURE,Echocardiography Test
NCT03816319,PROCEDURE,Multigated Acquisition Scan
NCT03816319,DRUG,UAE Inhibitor TAK-243
NCT06131801,OTHER,"1. Drug: The Venetoclax PK study is collecting bodily fluid samples (ie., whole blood and optional cerebrospinal fluid) of patients prescribed venetoclax as crushed tablets per standard of care."
NCT07154264,DRUG,DZD8586
NCT07154264,DRUG,Venetoclax
NCT06961669,DRUG,Anti-BCMA and CD19 CART cells will be injected intravenously on a one-time basis
NCT06860269,DRUG,Randomization + Blinatumomab + chemotherapy
NCT06860269,OTHER,Randomization + Standard frontline T-ALL chemotherapy backbone
NCT06860269,DRUG,Randomization + Isatuximab + Standard frontline T-ALL chemotherapy backbone
NCT06860269,DRUG,Randomization + Blinatumomab + Ponatinib + chemotherapy
NCT06860269,OTHER,Randomization 1 + Allo HSCT
NCT06860269,OTHER,Randomization 2 + Allo HSCT
NCT04375631,DRUG,Cladribine
NCT04375631,DRUG,Cyclophosphamide
NCT04375631,DRUG,Cyclosporine
NCT04375631,DRUG,Cytarabine
NCT04375631,BIOLOGICAL,Filgrastim
NCT04375631,PROCEDURE,Hematopoietic Cell Transplantation
NCT04375631,DRUG,Mitoxantrone
NCT04375631,DRUG,Mycophenolate Mofetil
NCT04375631,DRUG,Mycophenolate Sodium
NCT04375631,RADIATION,Total-Body Irradiation
NCT04375631,DRUG,Idarubicin
NCT04375631,DRUG,Fludarabine
NCT04375631,PROCEDURE,Multigated Acquisition Scan
NCT04375631,PROCEDURE,Echocardiography Test
NCT04375631,PROCEDURE,X-Ray Imaging
NCT04375631,PROCEDURE,Bone Marrow Biopsy
NCT04375631,PROCEDURE,Bone Marrow Aspiration
NCT04375631,PROCEDURE,Biospecimen Collection
NCT04895436,DRUG,Venetoclax
NCT04895436,DRUG,Obinutuzumab
NCT06960993,BEHAVIORAL,Intervention website
NCT06960993,BEHAVIORAL,Enhanced Usual Care (Control) Website
NCT05130138,OTHER,Pharmaceutical intervention
NCT06742463,DRUG,Venetoclax
NCT06742463,DRUG,homoharringtonine
NCT06742463,DRUG,Cytarabine (Ara-C)
NCT06742463,DRUG,G-CSF
NCT07306832,DRUG,Pivekimab Sunirine
NCT03874052,DRUG,Azacitidine
NCT03874052,PROCEDURE,Biospecimen Collection
NCT03874052,PROCEDURE,Bone Marrow Aspiration
NCT03874052,PROCEDURE,Bone Marrow Biopsy
NCT03874052,PROCEDURE,Echocardiography Test
NCT03874052,PROCEDURE,Punch Biopsy
NCT03874052,OTHER,Questionnaire Administration
NCT03874052,DRUG,Ruxolitinib
NCT03874052,DRUG,Venetoclax
NCT03629171,DRUG,Liposome-encapsulated Daunorubicin-Cytarabine
NCT03629171,DRUG,Venetoclax
NCT05190471,DRUG,BP1002; Liposomal Bcl-2 Antisense Oligodeoxynucleotide
NCT05190471,DRUG,Decitabine (in combination with BP1002)
NCT06452732,OTHER,MFC for the determination of leukemia stem cell
NCT06130787,BIOLOGICAL,Blood and bone marrow sample
NCT07321652,DRUG,Zanubrutinib
NCT07321652,DRUG,Sonrotoclax
NCT07321652,PROCEDURE,Computed Tomography
NCT07321652,PROCEDURE,Bone Marrow Aspiration
NCT07321652,PROCEDURE,Biospecimen Collection
NCT07321652,OTHER,Survey Administration
NCT07202052,BIOLOGICAL,Intravenous immunoglobulin
NCT07202052,DRUG,Trimethoprim / Sulfamethoxazole
NCT07202052,DRUG,Amoxicillin clavulanic acid
NCT07202052,BIOLOGICAL,Intravenous immunoglobulin (IVIG)
NCT06201247,DRUG,JD123 injection
NCT06985485,DRUG,Blinatumomab and Inotuzumab Ozogamicin
NCT06136364,BIOLOGICAL,CAR-T
NCT05283993,OTHER,No intervention
NCT05636514,DRUG,Decitabine/Cedazuridine 35 Mg-100 Mg ORAL TABLET
NCT05636514,DRUG,Defactinib
NCT06265584,DRUG,ATG dosing platform when combined with standard tacrolimus and mini methotrexate
NCT07071155,DRUG,Momelotinib
NCT07071155,DRUG,Azacitidine
NCT06810778,DRUG,Duvelisib
NCT06810778,DRUG,Venetoclax
NCT07532525,PROCEDURE,Biospecimen Collection
NCT07532525,DRUG,Pomalidomide
NCT05554406,DRUG,Azacitidine
NCT05554406,PROCEDURE,Biospecimen Collection
NCT05554406,PROCEDURE,Bone Marrow Aspiration
NCT05554406,DRUG,Cytarabine
NCT05554406,DRUG,Daunorubicin Hydrochloride
NCT05554406,PROCEDURE,Echocardiography Test
NCT05554406,DRUG,Liposome-encapsulated Daunorubicin-Cytarabine
NCT05554406,PROCEDURE,Multigated Acquisition Scan
NCT05554406,DRUG,Venetoclax
NCT07604064,DRUG,Olutasidenib
NCT06520098,DRUG,Venetoclax
NCT06520098,DRUG,"Ibrutinib, Acalabrutinib, Zanubrutinib"
NCT05024552,DRUG,Gilteritinib
NCT05024552,DRUG,Vyxeos
NCT06051409,DRUG,Olverembatinib
NCT06051409,DRUG,Investigator's choice of TKI
NCT06652438,DRUG,Revumenib
NCT06652438,DRUG,Placebo
NCT04115241,DEVICE,Actigraph
NCT04115241,OTHER,Grip strength test
NCT06367673,BIOLOGICAL,iPSC-NK cells
NCT06918431,DRUG,Asparaginase Erwinia chrysanthemi
NCT06918431,PROCEDURE,Biospecimen Collection
NCT06918431,PROCEDURE,Bone Marrow Aspiration
NCT06918431,PROCEDURE,Bone Marrow Biopsy
NCT06918431,PROCEDURE,Computed Tomography
NCT06918431,DRUG,Cyclophosphamide
NCT06918431,DRUG,Cytarabine
NCT06918431,DRUG,Daunorubicin Hydrochloride
NCT06918431,DRUG,Dexamethasone
NCT06918431,PROCEDURE,Echocardiography
NCT06918431,PROCEDURE,Lumbar Puncture
NCT06918431,DRUG,Mercaptopurine
NCT06918431,DRUG,Methotrexate
NCT06918431,PROCEDURE,Positron Emission Tomography
NCT06918431,BIOLOGICAL,Rituximab
NCT06918431,DRUG,Vincristine Sulfate
NCT06795815,OTHER,Go Wish Game
NCT07565220,DRUG,Thiotepa
NCT07565220,DRUG,Fludarabine
NCT07565220,DRUG,Busulfan
NCT07565220,PROCEDURE,PBSC infusion
NCT07159620,DRUG,VEN (Venetoclax)
NCT07159620,DRUG,Azacitidine (AZA)
NCT07159620,DRUG,Chidamide
NCT07159620,DRUG,vindesine
NCT07159620,DRUG,Dexamethasone
NCT06737523,DRUG,CVA
NCT06680752,BIOLOGICAL,ARD103
NCT06680752,DRUG,Cyclophosphamide
NCT06680752,DRUG,Fludarabine
NCT05827549,DRUG,Reinduction(4weeks)
NCT05827549,DRUG,Cosolodation 1st(3weeks)
NCT05827549,DRUG,Consolidation 2nd(3weeks)
NCT05827549,DRUG,Blinatumomab 1st(High Risk Group)_4 Weeks
NCT05827549,DRUG,Blinatumomab 2nd (High Risk Group)_4 Weeks
NCT05827549,DRUG,Blinatumomab-Salvage 1st (Very High Risk Group)_4 Weeks
NCT05827549,DRUG,Blinatumomab-Salvage 2nd (Very High Risk Group)_4 Weeks
NCT05827549,DRUG,Intensification course
NCT05827549,DRUG,Maintenance(12 Weeks/Cycle)
NCT05827549,PROCEDURE,Stem Cell Transplantation
NCT03937544,BIOLOGICAL,CD19 CAR-T CELLS
NCT03937544,DRUG,Cyclophosphamide
NCT03937544,DRUG,Fludarabine
NCT06430736,DRUG,Tocilizumab before CAR-T cell infusion
NCT06430736,DRUG,Tocilizumab at emerging CRS
NCT03128034,DRUG,Cyclosporine
NCT03128034,DRUG,Fludarabine Phosphate
NCT03128034,DRUG,Mycophenolate Mofetil
NCT03128034,PROCEDURE,Peripheral Blood Stem Cell Transplantation
NCT03128034,RADIATION,Pretargeted Radioimmunotherapy
NCT03128034,RADIATION,Total-Body Irradiation
NCT03128034,PROCEDURE,Biospecimen Collection
NCT03128034,PROCEDURE,Single Photon Emission Computed Tomography
NCT04195633,PROCEDURE,Allogeneic Hematopoietic Stem Cell Transplantation
NCT04195633,DRUG,Cyclophosphamide
NCT04195633,DRUG,Cyclosporine
NCT04195633,BIOLOGICAL,Filgrastim
NCT04195633,DRUG,Fludarabine
NCT04195633,DRUG,Mycophenolate Mofetil
NCT04195633,DRUG,Mycophenolate Sodium
NCT04195633,RADIATION,Total-Body Irradiation
NCT04195633,DRUG,Treosulfan
NCT04195633,PROCEDURE,Bone Marrow Aspiration
NCT04195633,PROCEDURE,Bone Marrow Biopsy
NCT04195633,PROCEDURE,Echocardiography Test
NCT04195633,PROCEDURE,Biospecimen Collection
NCT04195633,PROCEDURE,Computed Tomography
NCT04195633,PROCEDURE,Positron Emission Tomography
NCT06390319,DRUG,Dexamethasone
NCT06390319,DRUG,Vincristine
NCT06390319,DRUG,Daunorubicin
NCT06390319,DRUG,Calaspargase pegol
NCT06390319,DRUG,Dasatinib
NCT06390319,DRUG,Venetoclax
NCT06390319,DRUG,Bortezomib
NCT06390319,DRUG,Intrathecal triple therapy (methotrexate + hydrocortisone + cytarabine)
NCT06390319,DRUG,Cyclophosphamide
NCT06390319,DRUG,Cytarabine
NCT06390319,DRUG,Mercaptopurine
NCT06390319,DRUG,Nelarabine
NCT06390319,DRUG,Methotrexate
NCT06390319,DRUG,Thioguanine
NCT06845592,RADIATION,total marrow/lymphoid irradiation
NCT06477549,DRUG,Bendamustine Hydrochloride
NCT06477549,DRUG,Ruxolitinib
NCT07223021,DRUG,Fludarabine
NCT07223021,DRUG,Cyclophosphamide
NCT07223021,BIOLOGICAL,CAR-T
NCT06410833,DRUG,Rituximab
NCT06410833,DRUG,Belimumab
NCT06514534,DRUG,ABL001/Asciminib
NCT06144606,DRUG,Tecartus
NCT06616636,DRUG,Azacitidine
NCT06616636,DRUG,Rezatapopt
NCT06827899,DRUG,"veneclax, chidaniline combined with azacitidine (VCA) followed by decitabine + MAG regimen (D-MAG)"
NCT06247787,PROCEDURE,Biospecimen Collection
NCT06247787,PROCEDURE,Bone Marrow Aspiration
NCT06247787,PROCEDURE,Bone Marrow Biopsy
NCT06247787,DRUG,Cytarabine
NCT06247787,PROCEDURE,Echocardiography Test
NCT06247787,DRUG,Fludarabine
NCT06247787,DRUG,Hydrocortisone Sodium Succinate
NCT06247787,BIOLOGICAL,Imetelstat
NCT06247787,DRUG,Leucovorin Calcium
NCT06247787,PROCEDURE,Lumbar Puncture
NCT06247787,DRUG,Methotrexate
NCT07075016,DRUG,Venetoclax 400
NCT07075016,DRUG,Placebo
NCT06696833,BIOLOGICAL,QH10304-BAL-01
NCT06696833,DRUG,Fludarabine
NCT06696833,DRUG,Cyclophosphamide
NCT02203903,BIOLOGICAL,Tumor associated antigen lymphocytes (TAA-T)
NCT04243785,DRUG,BTX-A51
NCT04243785,DRUG,Azacitidine
NCT07512882,BIOLOGICAL,Sampling
NCT06928376,DRUG,Azacytidine;Cytarabine;Aclacinomycin;Chidamide;Venetoclax;Granulocyte colony-stimulating factor
NCT06928376,DRUG,"""3+7"""
NCT06909474,BIOLOGICAL,Anti-CD5 CAR NK cells
NCT07537738,DIAGNOSTIC_TEST,Detection of leukemia stem cell using multiparameter flow cytometry
NCT05536349,DRUG,Pirtobrutinib
NCT05536349,DRUG,Obinutuzumab
NCT05536349,DRUG,Venetoclax
NCT05536349,DRUG,Valacyclovir
NCT05536349,DRUG,Allopurinol
NCT06125652,DRUG,anti Tim-3/CD123 CAR-T cell therapy
NCT06382168,DRUG,DFP-10917
NCT06382168,DRUG,Venetoclax
NCT07445984,OTHER,"Genetic, molecular and/or omics analyses"
NCT07312630,BIOLOGICAL,LV009 Injection Infusion
NCT05579132,DRUG,MK-1045
NCT03964506,DRUG,Hyperbaric oxygen
NCT06138587,BIOLOGICAL,Cytokine Induced Memory-like Natural Killer Cells
NCT06138587,BIOLOGICAL,Interleukin-2
NCT05501899,DRUG,Levocarnitine
NCT06697184,DRUG,Sonrotoclax
NCT06697184,DRUG,Zanubrutinib
NCT06340737,DRUG,CD22CART Infusion
NCT06950034,BIOLOGICAL,STX-0712
NCT03899337,DRUG,Acalabrutinib
NCT03899337,DRUG,Cyclophosphamide
NCT03899337,DRUG,Doxorubicin
NCT03899337,DRUG,Vincristine
NCT03899337,DRUG,Prednisolone
NCT03899337,DRUG,Rituximab
NCT05010564,GENETIC,Autologous TRICAR-ALL T-cells and lymphodepletion chemotherapy
NCT06916767,DRUG,BAFF CAR-T
NCT06916767,DRUG,Obinutuzumab
NCT06916767,DRUG,Cyclophosphamide
NCT06916767,DRUG,Fludarabine
NCT06481735,BIOLOGICAL,TCR reserved and Power3 (SPPL3) Gene Knock-out Allogeneic CD19-targeting CAR-T cell
NCT06481735,DRUG,Fludarabine
NCT06481735,DRUG,Cyclophosphamide
NCT06559189,BIOLOGICAL,CD19x22 CAR T
NCT07106749,BIOLOGICAL,CD180 CART
NCT06080191,DRUG,CD19-CAR_Lenti_ALLO
NCT05759793,DRUG,CAR-GPRC5D
NCT07237230,BIOLOGICAL,allogeneic γδ T cell infusion
NCT06633341,BIOLOGICAL,CD5 CAR T-cells
NCT07305337,DEVICE,Artificial Intelligence Health Education
NCT07305337,OTHER,Artificial health education
NCT06355739,DEVICE,CAR T cell injection
NCT06958705,DRUG,Venetoclax combined with Ibrutinib
NCT06958705,DRUG,Venetoclax combined with Zanubrutinib
NCT06958705,DRUG,Venetoclax combined with Acalabrutinib
NCT06958705,DRUG,Venetoclax combined with Orelabrutinib
NCT06408194,DRUG,CD22CART infusion
NCT06408194,DRUG,Tisagenlecleucel
NCT05029531,COMBINATION_PRODUCT,the risk-adapted choice of therapy and the use of a combination of chemotherapy with immunotherapy and hematopoietic stem cell transplantation for patients with risk factors.
NCT05674175,BIOLOGICAL,"Autologous, humanized anti-CD22 CAR T cell therapy (CART22-65s)"
NCT05674175,BIOLOGICAL,"Autologous, humanized anti-CD19 CAR T cell therapy (huCART19)"
NCT07607418,DRUG,Ivosidenib
NCT05183035,DRUG,Fludarabine
NCT05183035,DRUG,Cytarabine
NCT05183035,DRUG,Gemtuzumab Ozogamicin
NCT05183035,DRUG,Azacitidine
NCT05183035,DRUG,Venetoclax
NCT07188610,BIOLOGICAL,T cell injection targeting CD7 chimeric antigen receptor
NCT03314974,BIOLOGICAL,HSCT with TBI Regimen
NCT03314974,BIOLOGICAL,HSCT with Non-TBI Regimen
NCT04068597,DRUG,CCS1477
NCT04068597,DRUG,Pomalidomide
NCT04068597,DRUG,Dexamethasone
NCT04068597,DRUG,Azacitidine
NCT04068597,DRUG,Venetoclax
NCT04068597,DRUG,Bortezomib
NCT04068597,DRUG,Ixazomib
NCT04068597,DRUG,Elranatamab
NCT04068597,DRUG,Teclistamab
NCT04068597,DRUG,Lenalidomide
NCT04068597,DRUG,Daratumumab
NCT05884333,DRUG,Conditioning Chemotherapy
NCT05884333,BIOLOGICAL,Cord blood graft
NCT06366789,DRUG,ZE46-0134
NCT06834282,DRUG,CER-1236
NCT06834282,DRUG,Cyclophosphamide
NCT06834282,DRUG,Fludarabine
NCT06834282,DRUG,Mesna
NCT06379282,BEHAVIORAL,HIT
NCT06379282,BEHAVIORAL,EXE+ Nutritional Guidance
NCT04675918,PROCEDURE,Cardiac arrest
NCT05366218,BIOLOGICAL,Tafasitamab
NCT07250646,DRUG,rebecsinib
NCT06027853,DRUG,CLL1 CAR-NK cell injection
NCT06551584,DRUG,ORCA-T
NCT06049667,DRUG,NTQ2494 tablet
NCT07387926,DRUG,Asciminib Adult formulation
NCT07387926,DRUG,Asciminib Pediatric formulation
NCT07387926,DRUG,Dexamethasone
NCT07387926,DRUG,Vincristine
NCT07387926,DRUG,Blinatumomab
NCT07387926,DRUG,Methotrexate (intrathecal)
NCT07387926,DRUG,Cytarabine (intrathecal)
NCT07387926,DRUG,Hydrocortisone (intrathecal)
NCT07387926,DRUG,Prednisolone (intrathecal)
NCT07327138,BEHAVIORAL,Laughter and Fun Yoga Program
NCT07258043,DRUG,"Patients meeting criteria will receive DA-EPOCH via central line for 5 days every 21 days, with monitoring, supportive care, transfusions, prophylaxis, and G-CSF for 5 doses per cycle"
NCT05333302,BIOLOGICAL,CD19 CAR-T-cells
NCT05333302,DRUG,Tocilizumab
NCT07061145,DRUG,Tirosin Kinase Inhibitors
NCT07198867,BIOLOGICAL,A-CAR028
NCT07109219,COMBINATION_PRODUCT,AZD4512 monotherapy
NCT05702645,PROCEDURE,Biospecimen Collection
NCT05702645,OTHER,Clinical Evaluation
NCT05702645,OTHER,Neurocognitive Assessment
NCT05702645,OTHER,Questionnaire Administration
NCT05702645,OTHER,Survey Administration
NCT03765177,BIOLOGICAL,CLIC-1901
NCT04741945,DRUG,Metformin
NCT03970096,RADIATION,Total-Body Irradiation
NCT03970096,DRUG,Thiotepa
NCT03970096,DRUG,Fludarabine
NCT03970096,DRUG,Tacrolimus
NCT03970096,BIOLOGICAL,Allogeneic CD34+-enriched and CD45RA-depleted PBSCs
NCT03970096,DRUG,Methotrexate
NCT03970096,DRUG,Cyclophosphamide
NCT03970096,BIOLOGICAL,Peripheral Blood Stem Cell
NCT03970096,DRUG,Cyclosporine
NCT03970096,DRUG,Sirolimus
NCT03970096,DRUG,Busulfan
NCT03970096,PROCEDURE,Bone Marrow Aspiration and Biopsy
NCT03970096,PROCEDURE,Echocardiography
NCT03970096,PROCEDURE,Multigated Acquisition Scan
NCT03970096,PROCEDURE,Biospecimen Collection
NCT06698003,DRUG,Mogamulizumab
NCT01351545,DRUG,A multicenter access and distribution protocol for unlicensed cryopreserved cord blood units (CBUs)
NCT03589729,DRUG,Cladribine
NCT03589729,DRUG,Cytarabine
NCT03589729,DRUG,Dexrazoxane Hydrochloride
NCT03589729,DRUG,Gemtuzumab Ozogamicin
NCT03589729,DRUG,Idarubicin
NCT06829472,DRUG,melphalan
NCT05143996,DRUG,CLN-049
NCT07328503,BIOLOGICAL,CD22 CAR-transduced T cells
NCT07328503,DRUG,Cyclophosphamide
NCT07328503,DRUG,Fludarabine
NCT07091019,OTHER,TKIs
NCT05839392,BIOLOGICAL,Biological characterization of AML with MECOM or atypical 3q26 rearrangements
NCT06428019,DRUG,Venetoclax
NCT06428019,DRUG,Acalabrutinib
NCT06428019,DRUG,Obinutuzumab
NCT07163793,DRUG,Azacitidine
NCT07163793,DRUG,Decitabine
NCT07163793,DRUG,Venetoclax
NCT05748171,DRUG,Inotuzumab ozogamicin
NCT05748171,DRUG,ALLR3
NCT07623616,DRUG,ziftomenib
NCT06409767,OTHER,Real-time calculation of the NEWS with ICU admission if NEWS ≥ 7.
NCT07575971,BIOLOGICAL,CD22/CD19 Dual-Target CAR-T Cells
NCT06643221,BEHAVIORAL,Exercise
NCT06643221,DRUG,Isoproterenol
NCT06643221,DRUG,Placebo
NCT06643221,DRUG,Bisoprolol Fumarate Tablet 10 mg
NCT06643221,DRUG,"Nadolol (1 x 80 mg) Tablets (Invamed, Inc)"
NCT06643221,DRUG,Carvedilol 50 mg
NCT06643221,DRUG,Roflumilast 500 Mcg Oral Tablet
NCT04996875,DRUG,bezuclastinib
NCT07556757,DRUG,CD19 t-haNK
NCT04929899,BEHAVIORAL,Bright Ideas - CIN Training
NCT05909293,DRUG,Venclexta 100 MG Oral Tablet
NCT07085559,DRUG,Metabolically Armed BCMA CAR-T cells.
NCT04169737,DRUG,Acalabrutinib
NCT04169737,BIOLOGICAL,Obinutuzumab
NCT04169737,DRUG,Venetoclax
NCT07503730,DRUG,ATRA
NCT07503730,DRUG,RIF
NCT07503730,DRUG,ATO
NCT05865301,OTHER,Questionnaire for patients receiving therapy
NCT07075328,OTHER,"Drug:5-ALA, Device:Photodynamic system"
NCT05887167,BIOLOGICAL,autologous hematopoietic stem cells added to planned CAR T
NCT06083129,DRUG,Grafalon
NCT06083129,DRUG,Thymoglobulin
NCT05581030,DRUG,Hyper CVAD Protocol (Standard of Care Multi-Agent Chemotherapy)
NCT05581030,DRUG,Calaspargase Pegol
NCT05581030,DRUG,Rituximab
NCT05183854,BIOLOGICAL,Pneumococcal 20-valent Conjugate Vaccine
NCT05183854,BIOLOGICAL,Pneumococcal Polyvalent Vaccine
NCT06859008,PROCEDURE,Biopsy
NCT06859008,PROCEDURE,Biospecimen Collection
NCT06859008,PROCEDURE,Bone Marrow Aspiration
NCT06859008,PROCEDURE,Bone Marrow Biopsy
NCT06859008,PROCEDURE,Computed Tomography
NCT06859008,PROCEDURE,Magnetic Resonance Imaging
NCT06859008,OTHER,Questionnaire Administration
NCT06859008,DRUG,Sonrotoclax
NCT06859008,DRUG,Zanubrutinib
NCT06742515,DRUG,Blinatumomab plus Reduced-dose Chemotherapy
NCT05010772,DRUG,Decitabine and Cedazuridine
NCT05010772,DRUG,Enasidenib
NCT05010772,DRUG,Gilteritinib
NCT05010772,DRUG,Ivosidenib
NCT05010772,DRUG,Venetoclax
NCT06179524,BIOLOGICAL,CAR-T-19 cell injection
NCT06853951,DRUG,ACE Inhibitors
NCT06853951,DRUG,β -Blockers
NCT07563179,DRUG,Bugitinib
NCT04532203,DRUG,CAR-T cells
NCT04532203,PROCEDURE,Ommaya Reservoir
NCT06634394,DRUG,APVO436
NCT06634394,DRUG,Venetoclax
NCT06634394,DRUG,Azacitidine
NCT07019766,OTHER,A combined retrospective and prospective observational follow-up
NCT07249346,DRUG,Ruxolitinib
NCT07249346,DRUG,Myeloablative conditioning regimen
NCT07249346,PROCEDURE,Hematopoietic Stem Cell Transplantation
